Hora,Nombre completo del usuario,Usuario afectado,Contexto del evento,Componente,Nombre evento,Descripción
"20 junio 2025, 3:04:38 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215732' for the user with id '1694' for the grade item with id '2375'.
"20 junio 2025, 3:04:38 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215730' for the user with id '1694' for the grade item with id '2376'.
"20 junio 2025, 3:04:38 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215731' for the user with id '1694' for the grade item with id '2378'.
"20 junio 2025, 3:04:38 PM",1694,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1694' updated the grade with id '216043' for the user with id '1694' for the grade item with id '2049'.
"18 junio 2025, 12:58:00 PM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215685' for the user with id '1118' for the grade item with id '2042'.
"18 junio 2025, 12:58:00 PM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215681' for the user with id '1118' for the grade item with id '2375'.
"18 junio 2025, 12:58:00 PM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215679' for the user with id '1118' for the grade item with id '2376'.
"18 junio 2025, 12:58:00 PM",,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215676' for the user with id '1118' for the grade item with id '2378'.
"18 junio 2025, 12:58:00 PM",1118,1118,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1118' updated the grade with id '215677' for the user with id '1118' for the grade item with id '2047'.
"18 junio 2025, 10:43:31 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215771' for the user with id '1674' for the grade item with id '2042'.
"18 junio 2025, 10:43:31 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215767' for the user with id '1674' for the grade item with id '2375'.
"18 junio 2025, 10:43:31 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215765' for the user with id '1674' for the grade item with id '2376'.
"18 junio 2025, 10:43:31 AM",,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215762' for the user with id '1674' for the grade item with id '2378'.
"18 junio 2025, 10:43:31 AM",1674,1674,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1674' updated the grade with id '215764' for the user with id '1674' for the grade item with id '2049'.
"18 junio 2025, 9:21:52 AM",1677,1677,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1677' updated the grade with id '227221' for the user with id '1677' for the grade item with id '2049'.
"18 junio 2025, 9:06:46 AM",1683,1683,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1683' updated the grade with id '227175' for the user with id '1683' for the grade item with id '2049'.
"17 junio 2025, 11:04:22 AM",1071,1118,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3454'.
"17 junio 2025, 7:32:22 AM",1190,1190,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1190' updated the grade with id '227403' for the user with id '1190' for the grade item with id '2049'.
"17 junio 2025, 7:28:02 AM",1680,1680,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1680' updated the grade with id '227045' for the user with id '1680' for the grade item with id '2049'.
"17 junio 2025, 7:27:57 AM",1685,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1685' updated the grade with id '227521' for the user with id '1685' for the grade item with id '2049'.
"17 junio 2025, 7:21:24 AM",1679,1679,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1679' updated the grade with id '226998' for the user with id '1679' for the grade item with id '2049'.
"17 junio 2025, 6:58:16 AM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226977' for the user with id '1661' for the grade item with id '2042'.
"17 junio 2025, 6:58:16 AM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226973' for the user with id '1661' for the grade item with id '2375'.
"17 junio 2025, 6:58:16 AM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226971' for the user with id '1661' for the grade item with id '2376'.
"17 junio 2025, 6:58:16 AM",,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '226972' for the user with id '1661' for the grade item with id '2378'.
"17 junio 2025, 6:58:16 AM",1661,1661,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1661' updated the grade with id '226981' for the user with id '1661' for the grade item with id '2047'.
"17 junio 2025, 6:55:35 AM",1682,1682,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1682' updated the grade with id '227208' for the user with id '1682' for the grade item with id '2049'.
"17 junio 2025, 6:55:35 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227186' for the user with id '1678' for the grade item with id '2042'.
"17 junio 2025, 6:55:35 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227182' for the user with id '1678' for the grade item with id '2375'.
"17 junio 2025, 6:55:35 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227180' for the user with id '1678' for the grade item with id '2376'.
"17 junio 2025, 6:55:35 AM",,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227181' for the user with id '1678' for the grade item with id '2378'.
"17 junio 2025, 6:55:35 AM",1678,1678,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1678' updated the grade with id '227191' for the user with id '1678' for the grade item with id '2049'.
"17 junio 2025, 6:24:39 AM",1527,1527,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1527' updated the grade with id '227745' for the user with id '1527' for the grade item with id '2047'.
"16 junio 2025, 11:05:12 PM",1681,1681,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1681' updated the grade with id '227019' for the user with id '1681' for the grade item with id '2049'.
"16 junio 2025, 8:22:00 PM",1662,1662,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1662' updated the grade with id '215837' for the user with id '1662' for the grade item with id '2049'.
"16 junio 2025, 5:27:03 PM",1071,1118,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1118' for the assignment with course module id '3454'.
"16 junio 2025, 5:27:02 PM",,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228652' for the user with id '1699' for the grade item with id '2042'.
"16 junio 2025, 5:27:02 PM",,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228648' for the user with id '1699' for the grade item with id '2375'.
"16 junio 2025, 5:27:02 PM",,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228646' for the user with id '1699' for the grade item with id '2376'.
"16 junio 2025, 5:27:02 PM",,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228643' for the user with id '1699' for the grade item with id '2377'.
"16 junio 2025, 5:27:02 PM",1071,1699,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '228642' for the user with id '1699' for the grade item with id '2044'.
"16 junio 2025, 5:26:46 PM",1071,1699,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1699' for the assignment with course module id '3454'.
"16 junio 2025, 5:26:45 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215736' for the user with id '1694' for the grade item with id '2042'.
"16 junio 2025, 5:26:45 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215732' for the user with id '1694' for the grade item with id '2375'.
"16 junio 2025, 5:26:45 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215730' for the user with id '1694' for the grade item with id '2376'.
"16 junio 2025, 5:26:45 PM",,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '215727' for the user with id '1694' for the grade item with id '2377'.
"16 junio 2025, 5:26:45 PM",1071,1694,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '215726' for the user with id '1694' for the grade item with id '2044'.
"16 junio 2025, 5:23:57 PM",1071,1694,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1694' for the assignment with course module id '3454'.
"16 junio 2025, 5:23:56 PM",,1686,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228639' for the user with id '1686' for the grade item with id '2042'.
"16 junio 2025, 5:23:56 PM",,1686,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228635' for the user with id '1686' for the grade item with id '2375'.
"16 junio 2025, 5:23:56 PM",,1686,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228633' for the user with id '1686' for the grade item with id '2376'.
"16 junio 2025, 5:23:56 PM",,1686,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '228630' for the user with id '1686' for the grade item with id '2377'.
"16 junio 2025, 5:23:56 PM",1071,1686,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '228629' for the user with id '1686' for the grade item with id '2044'.
"16 junio 2025, 5:22:35 PM",1071,1686,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1686' for the assignment with course module id '3454'.
"16 junio 2025, 5:22:34 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227202' for the user with id '1685' for the grade item with id '2042'.
"16 junio 2025, 5:22:34 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227198' for the user with id '1685' for the grade item with id '2375'.
"16 junio 2025, 5:22:34 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227196' for the user with id '1685' for the grade item with id '2376'.
"16 junio 2025, 5:22:34 PM",,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227193' for the user with id '1685' for the grade item with id '2377'.
"16 junio 2025, 5:22:34 PM",1071,1685,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '1071' updated the grade with id '227192' for the user with id '1685' for the grade item with id '2044'.
"16 junio 2025, 5:20:45 PM",1071,1685,Tarea: M1S1: Sistema de validación de productos,Tarea,Formulario de calificaciones visto,The user with id '1071' viewed the grading form for the user with id '1685' for the assignment with course module id '3454'.
"16 junio 2025, 5:20:45 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227263' for the user with id '1684' for the grade item with id '2042'.
"16 junio 2025, 5:20:45 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227259' for the user with id '1684' for the grade item with id '2375'.
"16 junio 2025, 5:20:45 PM",,1684,Curso: Desarrollo: Ruta básica - BAQ (C3.1/AM),Sistema,Usuario calificado,The user with id '-1' updated the grade with id '227257' for the user with id '1684' for the grade item with id '2376'.
